Station No.,Status,Time,Stands,Bikes Avail,Spaces Avail,Bank,human_readible,weather_tamp,weather_rain,weather_temperature,weather_time
99.0,OPEN,1521068962000,30,5,25,0,14/03/2018 23:09:22,1521072000000.0,0.78,8.45,15/03/2018 00:00
9.0,OPEN,1521069080000,24,1,23,0,14/03/2018 23:11:20,1521072000000.0,0.78,8.45,15/03/2018 00:00
67.0,OPEN,1521069136000,40,14,26,0,14/03/2018 23:12:16,1521072000000.0,0.78,8.45,15/03/2018 00:00
55.0,OPEN,1521069030000,36,1,35,0,14/03/2018 23:10:30,1521072000000.0,0.78,8.45,15/03/2018 00:00
62.0,OPEN,1521069032000,40,2,38,0,14/03/2018 23:10:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
5.0,OPEN,1521069137000,40,37,3,0,14/03/2018 23:12:17,1521072000000.0,0.78,8.45,15/03/2018 00:00
97.0,OPEN,1521069141000,40,37,3,1,14/03/2018 23:12:21,1521072000000.0,0.78,8.45,15/03/2018 00:00
61.0,OPEN,1521068771000,25,21,4,1,14/03/2018 23:06:11,1521072000000.0,0.78,8.45,15/03/2018 00:00
77.0,OPEN,1521068883000,29,4,25,0,14/03/2018 23:08:03,1521072000000.0,0.78,8.45,15/03/2018 00:00
73.0,OPEN,1521068743000,30,12,18,1,14/03/2018 23:05:43,1521072000000.0,0.78,8.45,15/03/2018 00:00
4.0,OPEN,1521068980000,20,4,16,0,14/03/2018 23:09:40,1521072000000.0,0.78,8.45,15/03/2018 00:00
49.0,OPEN,1521068566000,40,32,8,0,14/03/2018 23:02:46,1521072000000.0,0.78,8.45,15/03/2018 00:00
19.0,OPEN,1521068675000,30,7,23,0,14/03/2018 23:04:35,1521072000000.0,0.78,8.45,15/03/2018 00:00
7.0,OPEN,1521069122000,29,21,8,1,14/03/2018 23:12:02,1521072000000.0,0.78,8.45,15/03/2018 00:00
60.0,OPEN,1521068942000,30,20,10,1,14/03/2018 23:09:02,1521072000000.0,0.78,8.45,15/03/2018 00:00
102.0,OPEN,1521068823000,40,40,0,0,14/03/2018 23:07:03,1521072000000.0,0.78,8.45,15/03/2018 00:00
38.0,OPEN,1521068654000,40,26,14,0,14/03/2018 23:04:14,1521072000000.0,0.78,8.45,15/03/2018 00:00
53.0,OPEN,1521068900000,40,5,35,0,14/03/2018 23:08:20,1521072000000.0,0.78,8.45,15/03/2018 00:00
58.0,OPEN,1521069115000,40,5,35,1,14/03/2018 23:11:55,1521072000000.0,0.78,8.45,15/03/2018 00:00
66.0,OPEN,1521068989000,40,20,20,0,14/03/2018 23:09:49,1521072000000.0,0.78,8.45,15/03/2018 00:00
101.0,OPEN,1521069015000,30,24,6,0,14/03/2018 23:10:15,1521072000000.0,0.78,8.45,15/03/2018 00:00
47.0,OPEN,1521069123000,40,8,32,0,14/03/2018 23:12:03,1521072000000.0,0.78,8.45,15/03/2018 00:00
8.0,OPEN,1521069045000,30,8,22,0,14/03/2018 23:10:45,1521072000000.0,0.78,8.45,15/03/2018 00:00
27.0,OPEN,1521068718000,20,0,20,0,14/03/2018 23:05:18,1521072000000.0,0.78,8.45,15/03/2018 00:00
16.0,OPEN,1521068748000,20,1,19,0,14/03/2018 23:05:48,1521072000000.0,0.78,8.45,15/03/2018 00:00
96.0,OPEN,1521068783000,30,12,18,0,14/03/2018 23:06:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
82.0,OPEN,1521068668000,22,13,9,0,14/03/2018 23:04:28,1521072000000.0,0.78,8.45,15/03/2018 00:00
76.0,OPEN,1521068912000,38,30,8,0,14/03/2018 23:08:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
71.0,OPEN,1521068680000,40,0,40,1,14/03/2018 23:04:40,1521072000000.0,0.78,8.45,15/03/2018 00:00
79.0,OPEN,1521068860000,27,16,11,0,14/03/2018 23:07:40,1521072000000.0,0.78,8.45,15/03/2018 00:00
69.0,OPEN,1521068595000,40,7,33,0,14/03/2018 23:03:15,1521072000000.0,0.78,8.45,15/03/2018 00:00
25.0,OPEN,1521069075000,30,4,26,0,14/03/2018 23:11:15,1521072000000.0,0.78,8.45,15/03/2018 00:00
51.0,OPEN,1521069072000,40,0,40,0,14/03/2018 23:11:12,1521072000000.0,0.78,8.45,15/03/2018 00:00
37.0,OPEN,1521068938000,30,0,30,1,14/03/2018 23:08:58,1521072000000.0,0.78,8.45,15/03/2018 00:00
59.0,OPEN,1521068670000,20,20,0,0,14/03/2018 23:04:30,1521072000000.0,0.78,8.45,15/03/2018 00:00
95.0,OPEN,1521068958000,40,37,3,1,14/03/2018 23:09:18,1521072000000.0,0.78,8.45,15/03/2018 00:00
94.0,OPEN,1521068707000,40,40,0,0,14/03/2018 23:05:07,1521072000000.0,0.78,8.45,15/03/2018 00:00
36.0,OPEN,1521068902000,40,1,39,1,14/03/2018 23:08:22,1521072000000.0,0.78,8.45,15/03/2018 00:00
93.0,OPEN,1521069033000,40,40,0,0,14/03/2018 23:10:33,1521072000000.0,0.78,8.45,15/03/2018 00:00
22.0,OPEN,1521068754000,20,7,13,0,14/03/2018 23:05:54,1521072000000.0,0.78,8.45,15/03/2018 00:00
12.0,OPEN,1521068836000,20,15,5,0,14/03/2018 23:07:16,1521072000000.0,0.78,8.45,15/03/2018 00:00
34.0,OPEN,1521069032000,30,27,3,0,14/03/2018 23:10:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
78.0,OPEN,1521068832000,40,36,4,0,14/03/2018 23:07:12,1521072000000.0,0.78,8.45,15/03/2018 00:00
2.0,OPEN,1521068762000,20,19,1,1,14/03/2018 23:06:02,1521072000000.0,0.78,8.45,15/03/2018 00:00
75.0,OPEN,1521068878000,40,31,9,1,14/03/2018 23:07:58,1521072000000.0,0.78,8.45,15/03/2018 00:00
26.0,OPEN,1521068793000,20,4,16,1,14/03/2018 23:06:33,1521072000000.0,0.78,8.45,15/03/2018 00:00
65.0,OPEN,1521068628000,40,1,39,1,14/03/2018 23:03:48,1521072000000.0,0.78,8.45,15/03/2018 00:00
15.0,OPEN,1521068895000,16,13,3,0,14/03/2018 23:08:15,1521072000000.0,0.78,8.45,15/03/2018 00:00
86.0,OPEN,1521069009000,38,27,11,1,14/03/2018 23:10:09,1521072000000.0,0.78,8.45,15/03/2018 00:00
35.0,OPEN,1521068872000,30,14,16,0,14/03/2018 23:07:52,1521072000000.0,0.78,8.45,15/03/2018 00:00
10.0,OPEN,1521069106000,16,9,7,1,14/03/2018 23:11:46,1521072000000.0,0.78,8.45,15/03/2018 00:00
100.0,OPEN,1521069076000,25,16,9,0,14/03/2018 23:11:16,1521072000000.0,0.78,8.45,15/03/2018 00:00
24.0,OPEN,1521068621000,20,19,1,0,14/03/2018 23:03:41,1521072000000.0,0.78,8.45,15/03/2018 00:00
64.0,CLOSED,1521068767000,40,0,0,1,14/03/2018 23:06:07,1521072000000.0,0.78,8.45,15/03/2018 00:00
85.0,OPEN,1521068552000,35,32,3,1,14/03/2018 23:02:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
33.0,OPEN,1521068959000,23,0,23,1,14/03/2018 23:09:19,1521072000000.0,0.78,8.45,15/03/2018 00:00
44.0,OPEN,1521069024000,30,29,1,0,14/03/2018 23:10:24,1521072000000.0,0.78,8.45,15/03/2018 00:00
89.0,CLOSED,1521069021000,40,0,0,1,14/03/2018 23:10:21,1521072000000.0,0.78,8.45,15/03/2018 00:00
57.0,OPEN,1521068776000,23,5,18,0,14/03/2018 23:06:16,1521072000000.0,0.78,8.45,15/03/2018 00:00
80.0,OPEN,1521069140000,40,38,2,0,14/03/2018 23:12:20,1521072000000.0,0.78,8.45,15/03/2018 00:00
41.0,OPEN,1521068745000,20,15,5,0,14/03/2018 23:05:45,1521072000000.0,0.78,8.45,15/03/2018 00:00
3.0,OPEN,1521068613000,20,19,1,0,14/03/2018 23:03:33,1521072000000.0,0.78,8.45,15/03/2018 00:00
46.0,OPEN,1521069129000,35,0,35,1,14/03/2018 23:12:09,1521072000000.0,0.78,8.45,15/03/2018 00:00
40.0,OPEN,1521068669000,21,0,21,1,14/03/2018 23:04:29,1521072000000.0,0.78,8.45,15/03/2018 00:00
29.0,OPEN,1521068903000,29,12,17,1,14/03/2018 23:08:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
70.0,OPEN,1521068904000,40,10,30,1,14/03/2018 23:08:24,1521072000000.0,0.78,8.45,15/03/2018 00:00
28.0,OPEN,1521069004000,30,30,0,0,14/03/2018 23:10:04,1521072000000.0,0.78,8.45,15/03/2018 00:00
39.0,OPEN,1521069108000,20,5,15,1,14/03/2018 23:11:48,1521072000000.0,0.78,8.45,15/03/2018 00:00
83.0,OPEN,1521068639000,40,30,10,0,14/03/2018 23:03:59,1521072000000.0,0.78,8.45,15/03/2018 00:00
92.0,OPEN,1521068636000,40,32,8,0,14/03/2018 23:03:56,1521072000000.0,0.78,8.45,15/03/2018 00:00
21.0,OPEN,1521069087000,30,6,24,0,14/03/2018 23:11:27,1521072000000.0,0.78,8.45,15/03/2018 00:00
88.0,OPEN,1521069147000,30,3,27,0,14/03/2018 23:12:27,1521072000000.0,0.78,8.45,15/03/2018 00:00
42.0,OPEN,1521069212000,30,10,20,1,14/03/2018 23:13:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
30.0,OPEN,1521069300000,20,20,0,1,14/03/2018 23:15:00,1521072000000.0,0.78,8.45,15/03/2018 00:00
54.0,OPEN,1521069228000,33,2,31,0,14/03/2018 23:13:48,1521072000000.0,0.78,8.45,15/03/2018 00:00
6.0,OPEN,1521069187000,20,3,17,0,14/03/2018 23:13:07,1521072000000.0,0.78,8.45,15/03/2018 00:00
18.0,OPEN,1521069454000,30,8,22,1,14/03/2018 23:17:34,1521072000000.0,0.78,8.45,15/03/2018 00:00
32.0,OPEN,1521069329000,30,1,29,1,14/03/2018 23:15:29,1521072000000.0,0.78,8.45,15/03/2018 00:00
52.0,OPEN,1521069199000,32,3,29,0,14/03/2018 23:13:19,1521072000000.0,0.78,8.45,15/03/2018 00:00
48.0,OPEN,1521069164000,40,10,30,0,14/03/2018 23:12:44,1521072000000.0,0.78,8.45,15/03/2018 00:00
13.0,OPEN,1521069212000,30,0,30,0,14/03/2018 23:13:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
43.0,OPEN,1521069231000,30,21,9,1,14/03/2018 23:13:51,1521072000000.0,0.78,8.45,15/03/2018 00:00
31.0,OPEN,1521069166000,20,6,14,0,14/03/2018 23:12:46,1521072000000.0,0.78,8.45,15/03/2018 00:00
98.0,OPEN,1521069381000,30,0,30,1,14/03/2018 23:16:21,1521072000000.0,0.78,8.45,15/03/2018 00:00
1.0,OPEN,1521069238000,31,6,25,0,14/03/2018 23:13:58,1521072000000.0,0.78,8.45,15/03/2018 00:00
74.0,OPEN,1521069303000,30,25,5,0,14/03/2018 23:15:03,1521072000000.0,0.78,8.45,15/03/2018 00:00
87.0,OPEN,1521069339000,38,19,19,1,14/03/2018 23:15:39,1521072000000.0,0.78,8.45,15/03/2018 00:00
11.0,OPEN,1521069211000,30,0,30,0,14/03/2018 23:13:31,1521072000000.0,0.78,8.45,15/03/2018 00:00
45.0,OPEN,1521069212000,30,17,13,0,14/03/2018 23:13:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
5.0,OPEN,1521069228000,40,37,3,0,14/03/2018 23:13:48,1521072000000.0,0.78,8.45,15/03/2018 00:00
61.0,OPEN,1521069430000,25,22,3,1,14/03/2018 23:17:10,1521072000000.0,0.78,8.45,15/03/2018 00:00
73.0,OPEN,1521069233000,30,12,18,1,14/03/2018 23:13:53,1521072000000.0,0.78,8.45,15/03/2018 00:00
49.0,OPEN,1521069175000,40,32,8,0,14/03/2018 23:12:55,1521072000000.0,0.78,8.45,15/03/2018 00:00
19.0,OPEN,1521069284000,30,7,23,0,14/03/2018 23:14:44,1521072000000.0,0.78,8.45,15/03/2018 00:00
102.0,OPEN,1521069432000,40,40,0,0,14/03/2018 23:17:12,1521072000000.0,0.78,8.45,15/03/2018 00:00
38.0,OPEN,1521069451000,40,28,12,0,14/03/2018 23:17:31,1521072000000.0,0.78,8.45,15/03/2018 00:00
58.0,OPEN,1521069411000,40,5,35,1,14/03/2018 23:16:51,1521072000000.0,0.78,8.45,15/03/2018 00:00
101.0,OPEN,1521069245000,30,25,5,0,14/03/2018 23:14:05,1521072000000.0,0.78,8.45,15/03/2018 00:00
27.0,OPEN,1521069327000,20,0,20,0,14/03/2018 23:15:27,1521072000000.0,0.78,8.45,15/03/2018 00:00
16.0,OPEN,1521069357000,20,1,19,0,14/03/2018 23:15:57,1521072000000.0,0.78,8.45,15/03/2018 00:00
96.0,OPEN,1521069392000,30,12,18,0,14/03/2018 23:16:32,1521072000000.0,0.78,8.45,15/03/2018 00:00
82.0,OPEN,1521069277000,22,13,9,0,14/03/2018 23:14:37,1521072000000.0,0.78,8.45,15/03/2018 00:00
71.0,OPEN,1521069289000,40,0,40,1,14/03/2018 23:14:49,1521072000000.0,0.78,8.45,15/03/2018 00:00
79.0,OPEN,1521069343000,27,17,10,0,14/03/2018 23:15:43,1521072000000.0,0.78,8.45,15/03/2018 00:00
69.0,OPEN,1521069204000,40,7,33,0,14/03/2018 23:13:24,1521072000000.0,0.78,8.45,15/03/2018 00:00
59.0,OPEN,1521069279000,20,20,0,0,14/03/2018 23:14:39,1521072000000.0,0.78,8.45,15/03/2018 00:00
94.0,OPEN,1521069316000,40,40,0,0,14/03/2018 23:15:16,1521072000000.0,0.78,8.45,15/03/2018 00:00
36.0,OPEN,1521069456000,40,1,39,1,14/03/2018 23:17:36,1521072000000.0,0.78,8.45,15/03/2018 00:00
22.0,OPEN,1521069362000,20,7,13,0,14/03/2018 23:16:02,1521072000000.0,0.78,8.45,15/03/2018 00:00
12.0,OPEN,1521069446000,20,15,5,0,14/03/2018 23:17:26,1521072000000.0,0.78,8.45,15/03/2018 00:00
34.0,OPEN,1521069413000,30,27,3,0,14/03/2018 23:16:53,1521072000000.0,0.78,8.45,15/03/2018 00:00
78.0,OPEN,1521069441000,40,36,4,0,14/03/2018 23:17:21,1521072000000.0,0.78,8.45,15/03/2018 00:00
2.0,OPEN,1521069371000,20,19,1,1,14/03/2018 23:16:11,1521072000000.0,0.78,8.45,15/03/2018 00:00
26.0,OPEN,1521069402000,20,3,17,1,14/03/2018 23:16:42,1521072000000.0,0.78,8.45,15/03/2018 00:00
65.0,OPEN,1521069237000,40,1,39,1,14/03/2018 23:13:57,1521072000000.0,0.78,8.45,15/03/2018 00:00
35.0,OPEN,1521069297000,30,13,17,0,14/03/2018 23:14:57,1521072000000.0,0.78,8.45,15/03/2018 00:00
24.0,OPEN,1521069203000,20,20,0,0,14/03/2018 23:13:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
64.0,CLOSED,1521069377000,40,0,0,1,14/03/2018 23:16:17,1521072000000.0,0.78,8.45,15/03/2018 00:00
85.0,OPEN,1521069161000,35,31,4,1,14/03/2018 23:12:41,1521072000000.0,0.78,8.45,15/03/2018 00:00
57.0,OPEN,1521069385000,23,5,18,0,14/03/2018 23:16:25,1521072000000.0,0.78,8.45,15/03/2018 00:00
41.0,OPEN,1521069354000,20,15,5,0,14/03/2018 23:15:54,1521072000000.0,0.78,8.45,15/03/2018 00:00
3.0,OPEN,1521069222000,20,19,1,0,14/03/2018 23:13:42,1521072000000.0,0.78,8.45,15/03/2018 00:00
40.0,OPEN,1521069278000,21,0,21,1,14/03/2018 23:14:38,1521072000000.0,0.78,8.45,15/03/2018 00:00
29.0,OPEN,1521069365000,29,11,18,1,14/03/2018 23:16:05,1521072000000.0,0.78,8.45,15/03/2018 00:00
70.0,OPEN,1521069386000,40,11,29,1,14/03/2018 23:16:26,1521072000000.0,0.78,8.45,15/03/2018 00:00
83.0,OPEN,1521069248000,40,30,10,0,14/03/2018 23:14:08,1521072000000.0,0.78,8.45,15/03/2018 00:00
92.0,OPEN,1521069245000,40,32,8,0,14/03/2018 23:14:05,1521072000000.0,0.78,8.45,15/03/2018 00:00
21.0,OPEN,1521069454000,30,6,24,0,14/03/2018 23:17:34,1521072000000.0,0.78,8.45,15/03/2018 00:00
88.0,OPEN,1521069346000,30,4,26,0,14/03/2018 23:15:46,1521072000000.0,0.78,8.45,15/03/2018 00:00
56.0,OPEN,1521069723000,40,7,33,0,14/03/2018 23:22:03,1521072000000.0,0.78,8.45,15/03/2018 00:00
18.0,OPEN,1521069503000,30,8,22,1,14/03/2018 23:18:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
32.0,OPEN,1521069712000,30,2,28,1,14/03/2018 23:21:52,1521072000000.0,0.78,8.45,15/03/2018 00:00
43.0,OPEN,1521069661000,30,22,8,1,14/03/2018 23:21:01,1521072000000.0,0.78,8.45,15/03/2018 00:00
81.0,OPEN,1521069601000,40,37,3,0,14/03/2018 23:20:01,1521072000000.0,0.78,8.45,15/03/2018 00:00
31.0,OPEN,1521069745000,20,7,13,0,14/03/2018 23:22:25,1521072000000.0,0.78,8.45,15/03/2018 00:00
14.0,OPEN,1521069588000,30,6,24,0,14/03/2018 23:19:48,1521072000000.0,0.78,8.45,15/03/2018 00:00
1.0,OPEN,1521069653000,31,6,25,0,14/03/2018 23:20:53,1521072000000.0,0.78,8.45,15/03/2018 00:00
23.0,OPEN,1521069459000,30,4,26,1,14/03/2018 23:17:39,1521072000000.0,0.78,8.45,15/03/2018 00:00
68.0,OPEN,1521069654000,40,1,39,1,14/03/2018 23:20:54,1521072000000.0,0.78,8.45,15/03/2018 00:00
84.0,OPEN,1521069588000,30,18,12,0,14/03/2018 23:19:48,1521072000000.0,0.78,8.45,15/03/2018 00:00
90.0,CLOSED,1521069662000,40,0,0,0,14/03/2018 23:21:02,1521072000000.0,0.78,8.45,15/03/2018 00:00
17.0,OPEN,1521069542000,20,8,12,0,14/03/2018 23:19:02,1521072000000.0,0.78,8.45,15/03/2018 00:00
72.0,OPEN,1521069745000,31,26,5,0,14/03/2018 23:22:25,1521072000000.0,0.78,8.45,15/03/2018 00:00
63.0,OPEN,1521069740000,35,1,34,0,14/03/2018 23:22:20,1521072000000.0,0.78,8.45,15/03/2018 00:00
91.0,OPEN,1521069621000,30,3,27,0,14/03/2018 23:20:21,1521072000000.0,0.78,8.45,15/03/2018 00:00
99.0,OPEN,1521069606000,30,5,25,0,14/03/2018 23:20:06,1521072000000.0,0.78,8.45,15/03/2018 00:00
9.0,OPEN,1521069690000,24,1,23,0,14/03/2018 23:21:30,1521072000000.0,0.78,8.45,15/03/2018 00:00
67.0,OPEN,1521069746000,40,14,26,0,14/03/2018 23:22:26,1521072000000.0,0.78,8.45,15/03/2018 00:00
55.0,OPEN,1521069640000,36,1,35,0,14/03/2018 23:20:40,1521072000000.0,0.78,8.45,15/03/2018 00:00
62.0,OPEN,1521069641000,40,2,38,0,14/03/2018 23:20:41,1521072000000.0,0.78,8.45,15/03/2018 00:00
97.0,OPEN,1521069750000,40,37,3,1,14/03/2018 23:22:30,1521072000000.0,0.78,8.45,15/03/2018 00:00
77.0,OPEN,1521069563000,29,3,26,0,14/03/2018 23:19:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
4.0,OPEN,1521069589000,20,3,17,0,14/03/2018 23:19:49,1521072000000.0,0.78,8.45,15/03/2018 00:00
49.0,OPEN,1521069585000,40,30,10,0,14/03/2018 23:19:45,1521072000000.0,0.78,8.45,15/03/2018 00:00
7.0,OPEN,1521069731000,29,20,9,1,14/03/2018 23:22:11,1521072000000.0,0.78,8.45,15/03/2018 00:00
60.0,OPEN,1521069551000,30,20,10,1,14/03/2018 23:19:11,1521072000000.0,0.78,8.45,15/03/2018 00:00
53.0,OPEN,1521069628000,40,4,36,0,14/03/2018 23:20:28,1521072000000.0,0.78,8.45,15/03/2018 00:00
66.0,OPEN,1521069677000,40,21,19,0,14/03/2018 23:21:17,1521072000000.0,0.78,8.45,15/03/2018 00:00
47.0,OPEN,1521069734000,40,7,33,0,14/03/2018 23:22:14,1521072000000.0,0.78,8.45,15/03/2018 00:00
8.0,OPEN,1521069654000,30,8,22,0,14/03/2018 23:20:54,1521072000000.0,0.78,8.45,15/03/2018 00:00
76.0,OPEN,1521069521000,38,30,8,0,14/03/2018 23:18:41,1521072000000.0,0.78,8.45,15/03/2018 00:00
25.0,OPEN,1521069684000,30,4,26,0,14/03/2018 23:21:24,1521072000000.0,0.78,8.45,15/03/2018 00:00
51.0,OPEN,1521069681000,40,0,40,0,14/03/2018 23:21:21,1521072000000.0,0.78,8.45,15/03/2018 00:00
37.0,OPEN,1521069547000,30,0,30,1,14/03/2018 23:19:07,1521072000000.0,0.78,8.45,15/03/2018 00:00
59.0,OPEN,1521069608000,20,19,1,0,14/03/2018 23:20:08,1521072000000.0,0.78,8.45,15/03/2018 00:00
95.0,OPEN,1521069567000,40,37,3,1,14/03/2018 23:19:27,1521072000000.0,0.78,8.45,15/03/2018 00:00
36.0,OPEN,1521069460000,40,0,40,1,14/03/2018 23:17:40,1521072000000.0,0.78,8.45,15/03/2018 00:00
93.0,OPEN,1521069643000,40,40,0,0,14/03/2018 23:20:43,1521072000000.0,0.78,8.45,15/03/2018 00:00
75.0,OPEN,1521069487000,40,31,9,1,14/03/2018 23:18:07,1521072000000.0,0.78,8.45,15/03/2018 00:00
15.0,OPEN,1521069503000,16,13,3,0,14/03/2018 23:18:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
86.0,OPEN,1521069618000,38,27,11,1,14/03/2018 23:20:18,1521072000000.0,0.78,8.45,15/03/2018 00:00
10.0,OPEN,1521069715000,16,9,7,1,14/03/2018 23:21:55,1521072000000.0,0.78,8.45,15/03/2018 00:00
100.0,OPEN,1521069686000,25,16,9,0,14/03/2018 23:21:26,1521072000000.0,0.78,8.45,15/03/2018 00:00
33.0,OPEN,1521069568000,23,0,23,1,14/03/2018 23:19:28,1521072000000.0,0.78,8.45,15/03/2018 00:00
44.0,OPEN,1521069710000,30,29,1,0,14/03/2018 23:21:50,1521072000000.0,0.78,8.45,15/03/2018 00:00
89.0,CLOSED,1521069630000,40,0,0,1,14/03/2018 23:20:30,1521072000000.0,0.78,8.45,15/03/2018 00:00
80.0,OPEN,1521069749000,40,38,2,0,14/03/2018 23:22:29,1521072000000.0,0.78,8.45,15/03/2018 00:00
46.0,OPEN,1521069739000,35,0,35,1,14/03/2018 23:22:19,1521072000000.0,0.78,8.45,15/03/2018 00:00
28.0,OPEN,1521069593000,30,29,1,0,14/03/2018 23:19:53,1521072000000.0,0.78,8.45,15/03/2018 00:00
39.0,OPEN,1521069743000,20,6,14,1,14/03/2018 23:22:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
92.0,OPEN,1521069678000,40,34,6,0,14/03/2018 23:21:18,1521072000000.0,0.78,8.45,15/03/2018 00:00
21.0,OPEN,1521069478000,30,6,24,0,14/03/2018 23:17:58,1521072000000.0,0.78,8.45,15/03/2018 00:00
42.0,OPEN,1521069821000,30,10,20,1,14/03/2018 23:23:41,1521072000000.0,0.78,8.45,15/03/2018 00:00
30.0,OPEN,1521069909000,20,20,0,1,14/03/2018 23:25:09,1521072000000.0,0.78,8.45,15/03/2018 00:00
54.0,OPEN,1521069837000,33,2,31,0,14/03/2018 23:23:57,1521072000000.0,0.78,8.45,15/03/2018 00:00
6.0,OPEN,1521069795000,20,2,18,0,14/03/2018 23:23:15,1521072000000.0,0.78,8.45,15/03/2018 00:00
52.0,OPEN,1521069804000,32,3,29,0,14/03/2018 23:23:24,1521072000000.0,0.78,8.45,15/03/2018 00:00
48.0,OPEN,1521070015000,40,10,30,0,14/03/2018 23:26:55,1521072000000.0,0.78,8.45,15/03/2018 00:00
13.0,OPEN,1521069821000,30,0,30,0,14/03/2018 23:23:41,1521072000000.0,0.78,8.45,15/03/2018 00:00
98.0,OPEN,1521069990000,30,0,30,1,14/03/2018 23:26:30,1521072000000.0,0.78,8.45,15/03/2018 00:00
1.0,OPEN,1521069803000,31,5,26,0,14/03/2018 23:23:23,1521072000000.0,0.78,8.45,15/03/2018 00:00
68.0,OPEN,1521069816000,40,3,37,1,14/03/2018 23:23:36,1521072000000.0,0.78,8.45,15/03/2018 00:00
